,Day,Trips,OrigCode,DestCode,Origin,Destination,OPop,DEmpl,Ourban,Durban,OInc,DInc,Distance
1777,Wednesday,619,30103,30110,Sagene,Grorud,33852,9297,2.34,4.37,461000,453000,9007.116680899046
1778,Wednesday,393,30103,30111,Sagene,Stovner,33852,9490,2.34,5.04,461000,489000,10653.719365666482
1779,Wednesday,1544,30103,30112,Sagene,Alna,33852,31427,2.34,9.23,461000,477000,6854.8861922602655
1780,Wednesday,848,30103,30113,Sagene,Østensjø,33852,12470,2.34,7.66,461000,539000,7685.466674371059
1781,Wednesday,861,30103,30114,Sagene,Nordstrand,33852,11179,2.34,11.83,461000,607000,8773.789069634602
1782,Wednesday,294,30103,30115,Sagene,Søndre Nordstrand,33852,6701,2.34,6.16,461000,539000,15026.409945019564
1783,Wednesday,4286,30103,30116,Sagene,Sentrum,33852,77995,2.34,1.4,461000,335000,4057.89389058168
1784,Wednesday,49,30103,30117,Sagene,Marka,33852,793,2.34,5.699999999999999,461000,625000,10160.722867679206
1785,Wednesday,7569,30104,30101,St. Hanshaugen,Gamle Oslo,29966,43121,2.8,4.75,430000,453000,4532.999784039494
1786,Wednesday,9916,30104,30102,St. Hanshaugen,Grünerløkka,29966,29560,2.8,3.65,430000,450000,2842.3186554734016
1787,Wednesday,7384,30104,30103,St. Hanshaugen,Sagene,29966,19408,2.8,2.34,430000,461000,1869.3447469106911
1788,Wednesday,32802,30104,30104,St. Hanshaugen,St. Hanshaugen,29966,54104,2.8,2.8,430000,430000,0.0
1789,Wednesday,11497,30104,30105,St. Hanshaugen,Frogner,29966,48082,2.8,5.35,430000,464000,3739.417283836593
1790,Wednesday,2834,30104,30106,St. Hanshaugen,Ullern,29966,38334,2.8,7.1,430000,648000,4300.922129547601
1791,Wednesday,3697,30104,30107,St. Hanshaugen,Vestre Aker,29966,13362,2.8,11.55,430000,688000,6345.052405175703
1792,Wednesday,8267,30104,30108,St. Hanshaugen,Nordre Aker,29966,42238,2.8,10.5,430000,578000,3161.506711309059
1793,Wednesday,2068,30104,30109,St. Hanshaugen,Bjerke,29966,22537,2.8,5.85,430000,490000,6184.069986269997
1794,Wednesday,1043,30104,30110,St. Hanshaugen,Grorud,29966,9297,2.8,4.37,430000,453000,10748.042135665237
1795,Wednesday,963,30104,30111,St. Hanshaugen,Stovner,29966,9490,2.8,5.04,430000,489000,12227.38532791973
1796,Wednesday,2259,30104,30112,St. Hanshaugen,Alna,29966,31427,2.8,9.23,430000,477000,8136.391055954514
1797,Wednesday,2383,30104,30113,St. Hanshaugen,Østensjø,29966,12470,2.8,7.66,430000,539000,8572.53510875897
1798,Wednesday,2651,30104,30114,St. Hanshaugen,Nordstrand,29966,11179,2.8,11.83,430000,607000,8787.056680460066
1799,Wednesday,1420,30104,30115,St. Hanshaugen,Søndre Nordstrand,29966,6701,2.8,6.16,430000,539000,15015.565603553056
1800,Wednesday,11349,30104,30116,St. Hanshaugen,Sentrum,29966,77995,2.8,1.4,430000,335000,4047.049549115171
1801,Wednesday,39,30104,30117,St. Hanshaugen,Marka,29966,793,2.8,5.699999999999999,430000,625000,11515.849353025553
1802,Wednesday,6600,30105,30101,Frogner,Gamle Oslo,42741,43121,5.35,4.75,464000,453000,5195.065116918232
1803,Wednesday,5937,30105,30102,Frogner,Grünerløkka,42741,29560,5.35,3.65,464000,450000,5419.345083763808
1804,Wednesday,3946,30105,30103,Frogner,Sagene,42741,19408,5.35,2.34,464000,461000,4959.614120623244
1805,Wednesday,11854,30105,30104,Frogner,St. Hanshaugen,42741,54104,5.35,2.8,464000,430000,3732.167957476821
1806,Wednesday,55606,30105,30105,Frogner,Frogner,42741,48082,5.35,5.35,464000,464000,0.0
1807,Wednesday,8052,30105,30106,Frogner,Ullern,42741,38334,5.35,7.1,464000,648000,2583.118128023521
1808,Wednesday,7398,30105,30107,Frogner,Vestre Aker,42741,13362,5.35,11.55,464000,688000,5884.76641835075
1809,Wednesday,7412,30105,30108,Frogner,Nordre Aker,42741,42238,5.35,10.5,464000,578000,5970.97908545217
1810,Wednesday,1854,30105,30109,Frogner,Bjerke,42741,22537,5.35,5.85,464000,490000,8761.096414560401
1811,Wednesday,882,30105,30110,Frogner,Grorud,42741,9297,5.35,4.37,464000,453000,13325.06856395564
1812,Wednesday,824,30105,30111,Frogner,Stovner,42741,9490,5.35,5.04,464000,489000,14804.411756210138
1813,Wednesday,1908,30105,30112,Frogner,Alna,42741,31427,5.35,9.23,464000,477000,10590.817020275608
1814,Wednesday,1883,30105,30113,Frogner,Østensjø,42741,12470,5.35,7.66,464000,539000,10143.696341158544
1815,Wednesday,2644,30105,30114,Frogner,Nordstrand,42741,11179,5.35,11.83,464000,607000,8591.144045348414
1816,Wednesday,928,30105,30115,Frogner,Søndre Nordstrand,42741,6701,5.35,6.16,464000,539000,14393.678169309376
1817,Wednesday,12734,30105,30116,Frogner,Sentrum,42741,77995,5.35,1.4,464000,335000,3268.304795878204
1818,Wednesday,52,30105,30117,Frogner,Marka,42741,793,5.35,5.699999999999999,464000,625000,14412.998564938223
1819,Wednesday,2298,30106,30101,Ullern,Gamle Oslo,19164,43121,7.1,4.75,648000,453000,7538.630678145991
1820,Wednesday,2104,30106,30102,Ullern,Grünerløkka,19164,29560,7.1,3.65,648000,450000,7668.092225214394
1821,Wednesday,1684,30106,30103,Ullern,Sagene,19164,19408,7.1,2.34,648000,461000,6661.661197871385
1822,Wednesday,3066,30106,30104,Ullern,St. Hanshaugen,19164,54104,7.1,2.8,648000,430000,5680.342713904701
1823,Wednesday,8247,30106,30105,Ullern,Frogner,19164,48082,7.1,5.35,648000,464000,2583.118128023521
1824,Wednesday,27194,30106,30106,Ullern,Ullern,19164,38334,7.1,7.1,648000,648000,0.0
1825,Wednesday,5823,30106,30107,Ullern,Vestre Aker,19164,13362,7.1,11.55,648000,688000,4157.07874156814
1826,Wednesday,3415,30106,30108,Ullern,Nordre Aker,19164,42238,7.1,10.5,648000,578000,6930.446079447643
1827,Wednesday,930,30106,30109,Ullern,Bjerke,19164,22537,7.1,5.85,648000,490000,11009.843556010988
1828,Wednesday,425,30106,30110,Ullern,Grorud,19164,9297,7.1,4.37,648000,453000,15573.815705406229
1829,Wednesday,386,30106,30111,Ullern,Stovner,19164,9490,7.1,5.04,648000,489000,17053.158897660724
1830,Wednesday,902,30106,30112,Ullern,Alna,19164,31427,7.1,9.23,648000,477000,12934.382581503363
1831,Wednesday,968,30106,30113,Ullern,Østensjø,19164,12470,7.1,7.66,648000,539000,12487.261902386304
1832,Wednesday,1163,30106,30114,Ullern,Nordstrand,19164,11179,7.1,11.83,648000,607000,11249.313662634668
1833,Wednesday,378,30106,30115,Ullern,Søndre Nordstrand,19164,6701,7.1,6.16,648000,539000,17051.847786595627
1834,Wednesday,3647,30106,30116,Ullern,Sentrum,19164,77995,7.1,1.4,648000,335000,5926.4744131644575
1835,Wednesday,67,30106,30117,Ullern,Marka,19164,793,7.1,5.699999999999999,648000,625000,14987.113271728404
1836,Wednesday,1885,30107,30101,Vestre Aker,Gamle Oslo,27837,43121,11.55,4.75,688000,453000,9081.136063595924
1837,Wednesday,1801,30107,30102,Vestre Aker,Grünerløkka,27837,29560,11.55,3.65,688000,450000,8322.715103578734
1838,Wednesday,1458,30107,30103,Vestre Aker,Sagene,27837,19408,11.55,2.34,688000,461000,6588.167648021268
1839,Wednesday,3838,30107,30104,Vestre Aker,St. Hanshaugen,27837,54104,11.55,2.8,688000,430000,6379.24655976538
1840,Wednesday,7400,30107,30105,Vestre Aker,Frogner,27837,48082,11.55,5.35,688000,464000,5254.111517919711
1841,Wednesday,5617,30107,30106,Vestre Aker,Ullern,27837,38334,11.55,7.1,688000,648000,4138.215947358329
1842,Wednesday,37127,30107,30107,Vestre Aker,Vestre Aker,27837,13362,11.55,11.55,688000,688000,0.0
1843,Wednesday,4929,30107,30108,Vestre Aker,Nordre Aker,27837,42238,11.55,10.5,688000,578000,5814.643757323524
1844,Wednesday,878,30107,30109,Vestre Aker,Bjerke,27837,22537,11.55,5.85,688000,490000,10803.032090854053
1845,Wednesday,319,30107,30110,Vestre Aker,Grorud,27837,9297,11.55,4.37,688000,453000,15367.004240249293
1846,Wednesday,297,30107,30111,Vestre Aker,Stovner,27837,9490,11.55,5.04,688000,489000,17013.606925016727
1847,Wednesday,856,30107,30112,Vestre Aker,Alna,27837,31427,11.55,9.23,688000,477000,13214.773751610515
1848,Wednesday,771,30107,30113,Vestre Aker,Østensjø,27837,12470,11.55,7.66,688000,539000,14029.767287836234
1849,Wednesday,732,30107,30114,Vestre Aker,Nordstrand,27837,11179,11.55,11.83,688000,607000,13181.248364298615
1850,Wednesday,289,30107,30115,Vestre Aker,Søndre Nordstrand,27837,6701,11.55,6.16,688000,539000,19225.226605282223
1851,Wednesday,3606,30107,30116,Vestre Aker,Sentrum,27837,77995,11.55,1.4,688000,335000,8555.691368731888
1852,Wednesday,234,30107,30117,Vestre Aker,Marka,27837,793,11.55,5.699999999999999,688000,625000,13871.310949604289
1853,Wednesday,4760,30108,30101,Nordre Aker,Gamle Oslo,31804,43121,10.5,4.75,578000,453000,5533.163597309787
1854,Wednesday,6409,30108,30102,Nordre Aker,Grünerløkka,31804,29560,10.5,3.65,578000,450000,3692.4113394892015
1855,Wednesday,9405,30108,30103,Nordre Aker,Sagene,31804,19408,10.5,2.34,578000,461000,1927.5610029732368
1856,Wednesday,8638,30108,30104,Nordre Aker,St. Hanshaugen,31804,54104,10.5,2.8,578000,430000,3146.850240418258
1857,Wednesday,8035,30108,30105,Nordre Aker,Frogner,31804,48082,10.5,5.35,578000,464000,6338.850027181776
1858,Wednesday,3308,30108,30106,Nordre Aker,Ullern,31804,38334,10.5,7.1,578000,648000,6944.333803328359
1859,Wednesday,4810,30108,30107,Nordre Aker,Vestre Aker,31804,13362,10.5,11.55,578000,688000,5771.982335361885
1860,Wednesday,45220,30108,30108,Nordre Aker,Nordre Aker,31804,42238,10.5,10.5,578000,578000,0.0
1861,Wednesday,3474,30108,30109,Nordre Aker,Bjerke,31804,22537,10.5,5.85,578000,490000,5462.955888110144
1862,Wednesday,1180,30108,30110,Nordre Aker,Grorud,31804,9297,10.5,4.37,578000,453000,10026.928037505386
1863,Wednesday,1015,30108,30111,Nordre Aker,Stovner,31804,9490,10.5,5.04,578000,489000,11673.53072227282
1864,Wednesday,2482,30108,30112,Nordre Aker,Alna,31804,31427,10.5,9.23,578000,477000,7874.697548866604
1865,Wednesday,2184,30108,30113,Nordre Aker,Østensjø,31804,12470,10.5,7.66,578000,539000,9278.772478286974
1866,Wednesday,1899,30108,30114,Nordre Aker,Nordstrand,31804,11179,10.5,11.83,578000,607000,10510.950188038312
1867,Wednesday,828,30108,30115,Nordre Aker,Søndre Nordstrand,31804,6701,10.5,6.16,578000,539000,16763.571063423275
1868,Wednesday,5587,30108,30116,Nordre Aker,Sentrum,31804,77995,10.5,1.4,578000,335000,5795.055008985391
1869,Wednesday,323,30108,30117,Nordre Aker,Marka,31804,793,10.5,5.699999999999999,578000,625000,8513.925356751284
1870,Wednesday,3130,30109,30101,Bjerke,Gamle Oslo,20501,43121,5.85,4.75,490000,453000,4851.499565967582
1871,Wednesday,4127,30109,30102,Bjerke,Grünerløkka,20501,29560,5.85,3.65,490000,450000,3506.7370089967176
1872,Wednesday,1793,30109,30103,Bjerke,Sagene,20501,19408,5.85,2.34,490000,461000,4251.802098436639
1873,Wednesday,2091,30109,30104,Bjerke,St. Hanshaugen,20501,54104,5.85,2.8,490000,430000,6117.308045057484
1874,Wednesday,1814,30109,30105,Bjerke,Frogner,20501,48082,5.85,5.35,490000,464000,8167.215233799408
1875,Wednesday,974,30109,30106,Bjerke,Ullern,20501,38334,5.85,7.1,490000,648000,10880.711749697526
1876,Wednesday,849,30109,30107,Bjerke,Vestre Aker,20501,13362,5.85,11.55,490000,688000,10712.829077629778
1877,Wednesday,3346,30109,30108,Bjerke,Nordre Aker,20501,42238,5.85,10.5,490000,578000,5497.805791366676
1878,Wednesday,21611,30109,30109,Bjerke,Bjerke,20501,22537,5.85,5.85,490000,490000,0.0
1879,Wednesday,2522,30109,30110,Bjerke,Grorud,20501,9297,5.85,4.37,490000,453000,5720.587625217162
1880,Wednesday,1846,30109,30111,Bjerke,Stovner,20501,9490,5.85,5.04,490000,489000,7184.740074671069
1881,Wednesday,6184,30109,30112,Bjerke,Alna,20501,31427,5.85,9.23,490000,477000,5205.570612814606
1882,Wednesday,1606,30109,30113,Bjerke,Østensjø,20501,12470,5.85,7.66,490000,539000,7087.619371894674
1883,Wednesday,1014,30109,30114,Bjerke,Nordstrand,20501,11179,5.85,11.83,490000,607000,9728.353117764333
1884,Wednesday,558,30109,30115,Bjerke,Søndre Nordstrand,20501,6701,5.85,6.16,490000,539000,15368.0886210311
1885,Wednesday,2448,30109,30116,Bjerke,Sentrum,20501,77995,5.85,1.4,490000,335000,6430.349395915237
1886,Wednesday,44,30109,30117,Bjerke,Marka,20501,793,5.85,5.699999999999999,490000,625000,13692.606400887784
1887,Wednesday,1494,30110,30101,Grorud,Gamle Oslo,17273,43121,4.37,4.75,453000,453000,8623.655710726907
1888,Wednesday,1246,30110,30102,Grorud,Grünerløkka,17273,29560,4.37,3.65,453000,450000,7289.907373025375
1889,Wednesday,595,30110,30103,Grorud,Sagene,17273,19408,4.37,2.34,453000,461000,7230.42570426546
1890,Wednesday,1209,30110,30104,Grorud,St. Hanshaugen,17273,54104,4.37,2.8,453000,430000,9095.931650886305
1891,Wednesday,907,30110,30105,Grorud,Frogner,17273,48082,4.37,5.35,453000,464000,12273.188723557883
1892,Wednesday,439,30110,30106,Grorud,Ullern,17273,38334,4.37,7.1,453000,648000,13859.335355526344
1893,Wednesday,365,30110,30107,Grorud,Vestre Aker,17273,13362,4.37,11.55,453000,688000,13691.452683458598
1894,Wednesday,1299,30110,30108,Grorud,Nordre Aker,17273,42238,4.37,10.5,453000,578000,8476.429397195498
1895,Wednesday,2636,30110,30109,Grorud,Bjerke,17273,22537,4.37,5.85,453000,490000,4260.071165674768
1896,Wednesday,14581,30110,30110,Grorud,Grorud,17273,9297,4.37,4.37,453000,453000,0.0
1897,Wednesday,3545,30110,30111,Grorud,Stovner,17273,9490,4.37,5.04,453000,489000,4333.686266681789
1898,Wednesday,4070,30110,30112,Grorud,Alna,17273,31427,4.37,9.23,453000,477000,8814.734585845092
1899,Wednesday,516,30110,30113,Grorud,Østensjø,17273,12470,4.37,7.66,453000,539000,8809.312043613023
1900,Wednesday,346,30110,30114,Grorud,Nordstrand,17273,11179,4.37,11.83,453000,607000,11805.750393209606
1901,Wednesday,112,30110,30115,Grorud,Søndre Nordstrand,17273,6701,4.37,6.16,453000,539000,17353.542106626744
1902,Wednesday,1462,30110,30116,Grorud,Sentrum,17273,77995,4.37,1.4,453000,335000,10107.626342046797
1903,Wednesday,42,30110,30117,Grorud,Marka,17273,793,4.37,5.699999999999999,453000,625000,16671.2300067166
1904,Wednesday,1402,30111,30101,Stovner,Gamle Oslo,19116,43121,5.04,4.75,489000,453000,10586.881448692908
1905,Wednesday,1004,30111,30102,Stovner,Grünerløkka,19116,29560,5.04,3.65,489000,450000,9242.11889172204
1906,Wednesday,362,30111,30103,Stovner,Sagene,19116,19408,5.04,2.34,489000,461000,10239.51962852022
1907,Wednesday,953,30111,30104,Stovner,St. Hanshaugen,19116,54104,5.04,2.8,489000,430000,12105.025575141062
1908,Wednesday,717,30111,30105,Stovner,Frogner,19116,48082,5.04,5.35,489000,464000,13955.437619122506
1909,Wednesday,333,30111,30106,Stovner,Ullern,19116,38334,5.04,7.1,489000,648000,16868.429279781103
1910,Wednesday,286,30111,30107,Stovner,Vestre Aker,19116,13362,5.04,11.55,489000,688000,16700.546607713357
1911,Wednesday,986,30111,30108,Stovner,Nordre Aker,19116,42238,5.04,10.5,489000,578000,11485.523321450257
1912,Wednesday,1817,30111,30109,Stovner,Bjerke,19116,22537,5.04,5.85,489000,490000,6709.052225627949
1913,Wednesday,3348,30111,30110,Stovner,Grorud,19116,9297,5.04,4.37,489000,453000,3712.716304162864
1914,Wednesday,17249,30111,30111,Stovner,Stovner,19116,9490,5.04,5.04,489000,489000,0.0
1915,Wednesday,4175,30111,30112,Stovner,Alna,19116,31427,5.04,9.23,489000,477000,10772.70074443706
1916,Wednesday,366,30111,30113,Stovner,Østensjø,19116,12470,5.04,7.66,489000,539000,10991.962179424692
1917,Wednesday,259,30111,30114,Stovner,Nordstrand,19116,11179,5.04,11.83,489000,607000,13988.400529021275
1918,Wednesday,161,30111,30115,Stovner,Søndre Nordstrand,19116,6701,5.04,6.16,489000,539000,19536.192242438407
1919,Wednesday,1402,30111,30116,Stovner,Sentrum,19116,77995,5.04,1.4,489000,335000,12165.731278640567
1920,Wednesday,24,30111,30117,Stovner,Marka,19116,793,5.04,5.699999999999999,489000,625000,19680.32393097136
1921,Wednesday,5508,30112,30101,Alna,Gamle Oslo,30341,43121,9.23,4.75,477000,453000,6162.169629051199
1922,Wednesday,3022,30112,30102,Alna,Grünerløkka,30341,29560,9.23,3.65,477000,450000,5900.396441537357
1923,Wednesday,1442,30112,30103,Alna,Sagene,30341,19408,9.23,2.34,477000,461000,7381.031137485456
1924,Wednesday,2239,30112,30104,Alna,St. Hanshaugen,30341,54104,9.23,2.8,477000,430000,8750.776785544916
1925,Wednesday,1865,30112,30105,Alna,Frogner,30341,48082,9.23,5.35,477000,464000,10048.405792950687
1926,Wednesday,1001,30112,30106,Alna,Ullern,30341,38334,9.23,7.1,477000,648000,13451.294209522308
1927,Wednesday,851,30112,30107,Alna,Vestre Aker,30341,13362,9.23,11.55,477000,688000,13842.058116678594
1928,Wednesday,2562,30112,30108,Alna,Nordre Aker,30341,42238,9.23,10.5,477000,578000,8627.034830415494
1929,Wednesday,6451,30112,30109,Alna,Bjerke,30341,22537,9.23,5.85,477000,490000,4363.448409157616
1930,Wednesday,4104,30112,30110,Alna,Grorud,30341,9297,9.23,4.37,477000,453000,5366.03989645708
1931,Wednesday,4520,30112,30111,Alna,Stovner,30341,9490,9.23,5.04,477000,489000,6093.400621247872
1932,Wednesday,37710,30112,30112,Alna,Alna,30341,31427,9.23,9.23,477000,477000,0.0
1933,Wednesday,4458,30112,30113,Alna,Østensjø,30341,12470,9.23,7.66,477000,539000,5339.961625274023
1934,Wednesday,1916,30112,30114,Alna,Nordstrand,30341,11179,9.23,11.83,477000,607000,9187.049789492246
1935,Wednesday,977,30112,30115,Alna,Søndre Nordstrand,30341,6701,9.23,6.16,477000,539000,13884.191688287743
1936,Wednesday,3172,30112,30116,Alna,Sentrum,30341,77995,9.23,1.4,477000,335000,7852.706895811375
1937,Wednesday,195,30112,30117,Alna,Marka,30341,793,9.23,5.699999999999999,477000,625000,16821.835439936596
1938,Wednesday,4027,30113,30101,Østensjø,Gamle Oslo,30474,43121,7.66,4.75,539000,453000,5298.810242808733
1939,Wednesday,1793,30113,30102,Østensjø,Grünerløkka,30474,29560,7.66,3.65,539000,450000,5739.309457199447
1940,Wednesday,781,30113,30103,Østensjø,Sagene,30474,19408,7.66,2.34,539000,461000,7682.7065212751295
1941,Wednesday,2496,30113,30104,Østensjø,St. Hanshaugen,30474,54104,7.66,2.8,539000,430000,8589.689801207005
1942,Wednesday,1781,30113,30105,Østensjø,Frogner,30474,48082,7.66,5.35,539000,464000,8210.104530633964
1943,Wednesday,947,30113,30106,Østensjø,Ullern,30474,38334,7.66,7.1,539000,648000,12587.934823279842
1944,Wednesday,707,30113,30107,Østensjø,Vestre Aker,30474,13362,7.66,11.55,539000,688000,14089.553530858646
1945,Wednesday,2243,30113,30108,Østensjø,Nordre Aker,30474,42238,7.66,10.5,539000,578000,9246.791507761034
1946,Wednesday,1613,30113,30109,Østensjø,Bjerke,30474,22537,7.66,5.85,539000,490000,6875.590209250571
1947,Wednesday,467,30113,30110,Østensjø,Grorud,30474,9297,7.66,4.37,539000,453000,10373.860829488074
1948,Wednesday,421,30113,30111,Østensjø,Stovner,30474,9490,7.66,5.04,539000,489000,11101.22155427886
1949,Wednesday,4217,30113,30112,Østensjø,Alna,30474,31427,7.66,9.23,539000,477000,7318.668630063553
1950,Wednesday,30698,30113,30113,Østensjø,Østensjø,30474,12470,7.66,7.66,539000,539000,0.0
1951,Wednesday,5255,30113,30114,Østensjø,Nordstrand,30474,11179,7.66,11.83,539000,607000,3847.088164218221
1952,Wednesday,1954,30113,30115,Østensjø,Søndre Nordstrand,30474,6701,7.66,6.16,539000,539000,8544.23006301372
1953,Wednesday,3139,30113,30116,Østensjø,Sentrum,30474,77995,7.66,1.4,539000,335000,6989.347509568909
1954,Wednesday,81,30113,30117,Østensjø,Marka,30474,793,7.66,5.699999999999999,539000,625000,17441.592117282136
1955,Wednesday,4254,30114,30101,Nordstrand,Gamle Oslo,30471,43121,11.83,4.75,607000,453000,5547.74419253047
1956,Wednesday,1903,30114,30102,Nordstrand,Grünerløkka,30471,29560,11.83,3.65,607000,450000,7332.81293689462
1957,Wednesday,793,30114,30103,Nordstrand,Sagene,30471,19408,11.83,2.34,607000,461000,8654.556418226486
1958,Wednesday,2763,30114,30104,Nordstrand,St. Hanshaugen,30471,54104,11.83,2.8,607000,430000,8528.379772529472
1959,Wednesday,2828,30114,30105,Nordstrand,Frogner,30471,48082,11.83,5.35,607000,464000,9324.85879625824
1960,Wednesday,1173,30114,30106,Nordstrand,Ullern,30471,38334,11.83,7.1,607000,648000,9029.777763851038
1961,Wednesday,812,30114,30107,Nordstrand,Vestre Aker,30471,13362,11.83,11.55,607000,688000,13204.262242109036
1962,Wednesday,2088,30114,30108,Nordstrand,Nordre Aker,30471,42238,11.83,10.5,607000,578000,10348.827705908012
1963,Wednesday,1076,30114,30109,Nordstrand,Bjerke,30471,22537,11.83,5.85,607000,490000,9666.618678170633
1964,Wednesday,354,30114,30110,Nordstrand,Grorud,30471,9297,11.83,4.37,607000,453000,13600.076537236824
1965,Wednesday,293,30114,30111,Nordstrand,Stovner,30471,9490,11.83,5.04,607000,489000,14327.437262027604
1966,Wednesday,1804,30114,30112,Nordstrand,Alna,30471,31427,11.83,9.23,607000,477000,10109.697098983614
1967,Wednesday,5423,30114,30113,Nordstrand,Østensjø,30471,12470,11.83,7.66,607000,539000,3856.586982119528
1968,Wednesday,37262,30114,30114,Nordstrand,Nordstrand,30471,11179,11.83,11.83,607000,607000,0.0
